transaction_id,date,store_id,product_id,quantity,unit_price,total_amount
TX14109,2026-08-25,S002,P009,2,14.99,29.98
TX14110,2026-08-25,S002,P009,2,14.99,29.98
TX14111,2026-08-25,S002,P009,1,14.99,14.99
TX14112,2026-08-25,S002,P009,1,14.99,14.99
TX14113,2026-08-25,S002,P010,1,19.99,19.99
TX14114,2026-08-25,S002,P011,1,24.99,24.99
TX14115,2026-08-25,S002,P011,1,24.99,24.99
TX14116,2026-08-25,S002,P013,2,22.99,45.98
TX14117,2026-08-25,S002,P015,1,11.99,11.99
TX14118,2026-08-25,S003,P001,1,29.99,29.99
TX14119,2026-08-25,S003,P001,1,29.99,29.99
TX14120,2026-08-25,S003,P003,1,39.99,39.99
TX14121,2026-08-25,S003,P006,1,34.99,34.99
TX14122,2026-08-25,S003,P007,2,9.99,19.98
TX14123,2026-08-25,S003,P008,1,12.99,12.99
TX14124,2026-08-25,S003,P008,2,12.99,25.98
TX14125,2026-08-25,S003,P008,1,12.99,12.99
TX14126,2026-08-25,S003,P009,2,14.99,29.98
TX14127,2026-08-25,S003,P010,1,19.99,19.99
TX14128,2026-08-25,S003,P011,1,24.99,24.99
TX14129,2026-08-25,S003,P011,1,24.99,24.99
TX14130,2026-08-25,S003,P012,2,59.99,119.98
TX14131,2026-08-25,S003,P013,1,22.99,22.99
TX14132,2026-08-25,S003,P015,1,11.99,11.99
TX14133,2026-08-25,S004,P003,1,39.99,39.99
TX14134,2026-08-25,S004,P003,1,39.99,39.99
TX14135,2026-08-25,S004,P004,1,149.99,149.99
TX14136,2026-08-25,S004,P007,2,9.99,19.98
TX14137,2026-08-25,S004,P008,1,12.99,12.99
TX14138,2026-08-25,S004,P009,1,14.99,14.99
TX14139,2026-08-25,S004,P011,1,24.99,24.99
TX14140,2026-08-25,S004,P013,1,22.99,22.99
TX14141,2026-08-25,S004,P015,2,11.99,23.98
TX14142,2026-08-26,S001,P001,3,29.99,89.97
TX14143,2026-08-26,S001,P001,2,29.99,59.98
TX14144,2026-08-26,S001,P001,1,29.99,29.99
TX14145,2026-08-26,S001,P001,3,29.99,89.97
TX14146,2026-08-26,S001,P002,2,89.99,179.98
TX14147,2026-08-26,S001,P003,1,39.99,39.99
TX14148,2026-08-26,S001,P003,1,39.99,39.99
TX14149,2026-08-26,S001,P003,1,39.99,39.99
TX14150,2026-08-26,S001,P003,2,39.99,79.98
TX14151,2026-08-26,S001,P003,1,39.99,39.99
TX14152,2026-08-26,S001,P003,1,39.99,39.99
TX14153,2026-08-26,S001,P003,3,39.99,119.97
TX14154,2026-08-26,S001,P004,1,149.99,149.99
TX14155,2026-08-26,S001,P006,2,34.99,69.98
TX14156,2026-08-26,S001,P007,3,9.99,29.97
TX14157,2026-08-26,S001,P007,1,9.99,9.99
TX14158,2026-08-26,S001,P007,2,9.99,19.98
TX14159,2026-08-26,S001,P007,1,9.99,9.99
TX14160,2026-08-26,S001,P008,3,12.99,38.97
TX14161,2026-08-26,S001,P008,2,12.99,25.98
TX14162,2026-08-26,S001,P008,2,12.99,25.98
TX14163,2026-08-26,S001,P009,3,14.99,44.97
TX14164,2026-08-26,S001,P009,2,14.99,29.98
TX14165,2026-08-26,S001,P009,1,14.99,14.99
TX14166,2026-08-26,S001,P009,1,14.99,14.99
TX14167,2026-08-26,S001,P009,1,14.99,14.99
TX14168,2026-08-26,S001,P010,1,19.99,19.99
TX14169,2026-08-26,S001,P010,1,19.99,19.99
TX14170,2026-08-26,S001,P012,2,59.99,119.98
TX14171,2026-08-26,S001,P013,1,22.99,22.99
TX14172,2026-08-26,S001,P013,1,22.99,22.99
TX14173,2026-08-26,S001,P013,1,22.99,22.99
TX14174,2026-08-26,S001,P014,1,32.99,32.99
TX14175,2026-08-26,S001,P015,1,11.99,11.99
TX14176,2026-08-26,S001,P015,1,11.99,11.99
TX14177,2026-08-26,S001,P015,1,11.99,11.99
TX14178,2026-08-26,S002,P001,3,29.99,89.97
TX14179,2026-08-26,S002,P003,2,39.99,79.98
TX14180,2026-08-26,S002,P003,3,39.99,119.97
TX14181,2026-08-26,S002,P003,2,39.99,79.98
TX14182,2026-08-26,S002,P003,2,39.99,79.98
TX14183,2026-08-26,S002,P003,3,39.99,119.97
TX14184,2026-08-26,S002,P004,1,149.99,149.99
TX14185,2026-08-26,S002,P006,3,34.99,104.97
TX14186,2026-08-26,S002,P007,1,9.99,9.99
TX14187,2026-08-26,S002,P007,3,9.99,29.97
TX14188,2026-08-26,S002,P007,1,9.99,9.99
TX14189,2026-08-26,S002,P007,1,9.99,9.99
TX14190,2026-08-26,S002,P008,2,12.99,25.98
TX14191,2026-08-26,S002,P009,1,14.99,14.99
TX14192,2026-08-26,S002,P009,1,14.99,14.99
TX14193,2026-08-26,S002,P010,2,19.99,39.98
TX14194,2026-08-26,S002,P011,1,24.99,24.99
TX14195,2026-08-26,S002,P011,1,24.99,24.99
TX14196,2026-08-26,S002,P012,2,59.99,119.98
TX14197,2026-08-26,S002,P013,1,22.99,22.99
TX14198,2026-08-26,S002,P013,1,22.99,22.99
TX14199,2026-08-26,S002,P013,1,22.99,22.99
TX14200,2026-08-26,S002,P015,2,11.99,23.98
TX14201,2026-08-26,S002,P015,1,11.99,11.99
TX14202,2026-08-26,S003,P001,2,29.99,59.98
TX14203,2026-08-26,S003,P001,3,29.99,89.97
TX14204,2026-08-26,S003,P001,1,29.99,29.99
TX14205,2026-08-26,S003,P003,2,39.99,79.98
TX14206,2026-08-26,S003,P003,2,39.99,79.98
TX14207,2026-08-26,S003,P003,2,39.99,79.98
TX14208,2026-08-26,S003,P003,2,39.99,79.98
TX14209,2026-08-26,S003,P003,1,39.99,39.99
TX14210,2026-08-26,S003,P003,1,39.99,39.99
TX14211,2026-08-26,S003,P005,1,49.99,49.99
TX14212,2026-08-26,S003,P006,1,34.99,34.99
TX14213,2026-08-26,S003,P008,3,12.99,38.97
TX14214,2026-08-26,S003,P008,1,12.99,12.99
TX14215,2026-08-26,S003,P008,1,12.99,12.99
TX14216,2026-08-26,S003,P008,1,12.99,12.99
TX14217,2026-08-26,S003,P009,1,14.99,14.99
TX14218,2026-08-26,S003,P009,2,14.99,29.98
TX14219,2026-08-26,S003,P009,1,14.99,14.99
TX14220,2026-08-26,S003,P010,2,19.99,39.98
TX14221,2026-08-26,S003,P010,2,19.99,39.98
TX14222,2026-08-26,S003,P011,1,24.99,24.99
TX14223,2026-08-26,S003,P011,1,24.99,24.99
TX14224,2026-08-26,S003,P013,2,22.99,45.98
TX14225,2026-08-26,S003,P014,1,32.99,32.99
TX14226,2026-08-26,S003,P015,2,11.99,23.98
TX14227,2026-08-26,S003,P015,1,11.99,11.99
TX14228,2026-08-26,S004,P001,1,29.99,29.99
TX14229,2026-08-26,S004,P002,1,89.99,89.99
TX14230,2026-08-26,S004,P003,1,39.99,39.99
TX14231,2026-08-26,S004,P003,1,39.99,39.99
TX14232,2026-08-26,S004,P003,1,39.99,39.99
TX14233,2026-08-26,S004,P007,3,9.99,29.97
TX14234,2026-08-26,S004,P008,1,12.99,12.99
TX14235,2026-08-26,S004,P009,1,14.99,14.99
TX14236,2026-08-26,S004,P010,3,19.99,59.97
TX14237,2026-08-26,S004,P015,2,11.99,23.98
TX14238,2026-08-27,S001,P001,1,29.99,29.99
TX14239,2026-08-27,S001,P001,1,29.99,29.99
TX14240,2026-08-27,S001,P001,2,29.99,59.98
TX14241,2026-08-27,S001,P003,1,39.99,39.99
TX14242,2026-08-27,S001,P003,1,39.99,39.99
TX14243,2026-08-27,S001,P003,3,39.99,119.97
TX14244,2026-08-27,S001,P003,1,39.99,39.99
TX14245,2026-08-27,S001,P003,2,39.99,79.98
TX14246,2026-08-27,S001,P003,2,39.99,79.98
TX14247,2026-08-27,S001,P004,3,149.99,449.97
TX14248,2026-08-27,S001,P007,1,9.99,9.99
TX14249,2026-08-27,S001,P007,3,9.99,29.97
TX14250,2026-08-27,S001,P007,2,9.99,19.98
TX14251,2026-08-27,S001,P007,1,9.99,9.99
TX14252,2026-08-27,S001,P008,1,12.99,12.99
TX14253,2026-08-27,S001,P008,1,12.99,12.99
TX14254,2026-08-27,S001,P009,2,14.99,29.98
TX14255,2026-08-27,S001,P009,2,14.99,29.98
TX14256,2026-08-27,S001,P009,3,14.99,44.97
TX14257,2026-08-27,S001,P009,3,14.99,44.97
TX14258,2026-08-27,S001,P009,1,14.99,14.99
TX14259,2026-08-27,S001,P011,1,24.99,24.99
TX14260,2026-08-27,S001,P012,1,59.99,59.99
TX14261,2026-08-27,S001,P012,2,59.99,119.98
TX14262,2026-08-27,S001,P012,1,59.99,59.99
TX14263,2026-08-27,S001,P012,1,59.99,59.99
TX14264,2026-08-27,S001,P013,1,22.99,22.99
TX14265,2026-08-27,S001,P013,1,22.99,22.99
TX14266,2026-08-27,S001,P015,1,11.99,11.99
TX14267,2026-08-27,S001,P015,1,11.99,11.99
TX14268,2026-08-27,S001,P015,1,11.99,11.99
TX14269,2026-08-27,S002,P001,1,29.99,29.99
TX14270,2026-08-27,S002,P001,2,29.99,59.98
TX14271,2026-08-27,S002,P001,1,29.99,29.99
TX14272,2026-08-27,S002,P003,3,39.99,119.97
TX14273,2026-08-27,S002,P003,3,39.99,119.97
TX14274,2026-08-27,S002,P003,3,39.99,119.97
TX14275,2026-08-27,S002,P003,1,39.99,39.99
TX14276,2026-08-27,S002,P003,2,39.99,79.98
TX14277,2026-08-27,S002,P006,2,34.99,69.98
TX14278,2026-08-27,S002,P007,2,9.99,19.98
TX14279,2026-08-27,S002,P007,1,9.99,9.99
TX14280,2026-08-27,S002,P007,1,9.99,9.99
TX14281,2026-08-27,S002,P007,1,9.99,9.99
TX14282,2026-08-27,S002,P007,1,9.99,9.99
TX14283,2026-08-27,S002,P007,1,9.99,9.99
TX14284,2026-08-27,S002,P008,2,12.99,25.98
TX14285,2026-08-27,S002,P008,1,12.99,12.99
TX14286,2026-08-27,S002,P008,1,12.99,12.99
TX14287,2026-08-27,S002,P008,1,12.99,12.99
TX14288,2026-08-27,S002,P009,1,14.99,14.99
TX14289,2026-08-27,S002,P009,1,14.99,14.99
TX14290,2026-08-27,S002,P009,1,14.99,14.99
TX14291,2026-08-27,S002,P010,1,19.99,19.99
TX14292,2026-08-27,S002,P010,1,19.99,19.99
TX14293,2026-08-27,S002,P011,3,24.99,74.97
TX14294,2026-08-27,S002,P011,1,24.99,24.99
TX14295,2026-08-27,S002,P012,1,59.99,59.99
TX14296,2026-08-27,S002,P013,2,22.99,45.98
TX14297,2026-08-27,S002,P013,1,22.99,22.99
TX14298,2026-08-27,S002,P015,1,11.99,11.99
TX14299,2026-08-27,S002,P015,2,11.99,23.98
TX14300,2026-08-27,S002,P015,3,11.99,35.97
TX14301,2026-08-27,S003,P001,1,29.99,29.99
TX14302,2026-08-27,S003,P003,1,39.99,39.99
TX14303,2026-08-27,S003,P003,2,39.99,79.98
TX14304,2026-08-27,S003,P005,1,49.99,49.99
TX14305,2026-08-27,S003,P006,1,34.99,34.99
TX14306,2026-08-27,S003,P007,2,9.99,19.98
TX14307,2026-08-27,S003,P007,2,9.99,19.98
TX14308,2026-08-27,S003,P008,2,12.99,25.98
TX14309,2026-08-27,S003,P008,1,12.99,12.99
TX14310,2026-08-27,S003,P008,1,12.99,12.99
TX14311,2026-08-27,S003,P008,2,12.99,25.98
TX14312,2026-08-27,S003,P009,3,14.99,44.97
TX14313,2026-08-27,S003,P010,1,19.99,19.99
TX14314,2026-08-27,S003,P011,1,24.99,24.99
TX14315,2026-08-27,S003,P011,1,24.99,24.99
TX14316,2026-08-27,S003,P013,2,22.99,45.98
TX14317,2026-08-27,S003,P013,2,22.99,45.98
TX14318,2026-08-27,S003,P013,1,22.99,22.99
TX14319,2026-08-27,S003,P015,1,11.99,11.99
TX14320,2026-08-27,S004,P001,2,29.99,59.98
TX14321,2026-08-27,S004,P003,1,39.99,39.99
TX14322,2026-08-27,S004,P003,1,39.99,39.99
TX14323,2026-08-27,S004,P006,2,34.99,69.98
TX14324,2026-08-27,S004,P007,2,9.99,19.98
TX14325,2026-08-27,S004,P007,1,9.99,9.99
TX14326,2026-08-27,S004,P007,2,9.99,19.98
TX14327,2026-08-27,S004,P007,1,9.99,9.99
TX14328,2026-08-27,S004,P009,1,14.99,14.99
TX14329,2026-08-27,S004,P010,2,19.99,39.98
TX14330,2026-08-27,S004,P011,1,24.99,24.99
TX14331,2026-08-27,S004,P013,2,22.99,45.98
TX14332,2026-08-28,S001,P001,3,29.99,89.97
TX14333,2026-08-28,S001,P001,1,29.99,29.99
TX14334,2026-08-28,S001,P001,2,29.99,59.98
TX14335,2026-08-28,S001,P001,2,29.99,59.98
TX14336,2026-08-28,S001,P003,2,39.99,79.98
TX14337,2026-08-28,S001,P003,2,39.99,79.98
TX14338,2026-08-28,S001,P003,3,39.99,119.97
TX14339,2026-08-28,S001,P003,2,39.99,79.98
TX14340,2026-08-28,S001,P003,2,39.99,79.98
TX14341,2026-08-28,S001,P003,3,39.99,119.97
TX14342,2026-08-28,S001,P003,3,39.99,119.97
TX14343,2026-08-28,S001,P004,1,149.99,149.99
TX14344,2026-08-28,S001,P006,1,34.99,34.99
TX14345,2026-08-28,S001,P007,2,9.99,19.98
TX14346,2026-08-28,S001,P007,1,9.99,9.99
TX14347,2026-08-28,S001,P007,1,9.99,9.99
TX14348,2026-08-28,S001,P008,2,12.99,25.98
TX14349,2026-08-28,S001,P008,1,12.99,12.99
TX14350,2026-08-28,S001,P009,1,14.99,14.99
TX14351,2026-08-28,S001,P009,1,14.99,14.99
TX14352,2026-08-28,S001,P009,2,14.99,29.98
TX14353,2026-08-28,S001,P009,1,14.99,14.99
TX14354,2026-08-28,S001,P009,1,14.99,14.99
TX14355,2026-08-28,S001,P010,3,19.99,59.97
TX14356,2026-08-28,S001,P010,2,19.99,39.98
TX14357,2026-08-28,S001,P010,2,19.99,39.98
TX14358,2026-08-28,S001,P013,1,22.99,22.99
TX14359,2026-08-28,S001,P013,1,22.99,22.99
TX14360,2026-08-28,S001,P013,1,22.99,22.99
TX14361,2026-08-28,S001,P013,1,22.99,22.99
TX14362,2026-08-28,S001,P014,1,32.99,32.99
TX14363,2026-08-28,S001,P015,1,11.99,11.99
TX14364,2026-08-28,S001,P015,2,11.99,23.98
TX14365,2026-08-28,S001,P015,3,11.99,35.97
TX14366,2026-08-28,S001,P015,1,11.99,11.99
TX14367,2026-08-28,S002,P001,1,29.99,29.99
TX14368,2026-08-28,S002,P002,1,89.99,89.99
TX14369,2026-08-28,S002,P003,3,39.99,119.97
TX14370,2026-08-28,S002,P003,2,39.99,79.98
TX14371,2026-08-28,S002,P003,2,39.99,79.98
TX14372,2026-08-28,S002,P003,1,39.99,39.99
TX14373,2026-08-28,S002,P003,1,39.99,39.99
TX14374,2026-08-28,S002,P003,1,39.99,39.99
TX14375,2026-08-28,S002,P006,2,34.99,69.98
TX14376,2026-08-28,S002,P007,2,9.99,19.98
TX14377,2026-08-28,S002,P007,1,9.99,9.99
TX14378,2026-08-28,S002,P008,3,12.99,38.97
TX14379,2026-08-28,S002,P008,2,12.99,25.98
TX14380,2026-08-28,S002,P008,1,12.99,12.99
TX14381,2026-08-28,S002,P009,1,14.99,14.99
TX14382,2026-08-28,S002,P009,3,14.99,44.97
TX14383,2026-08-28,S002,P009,2,14.99,29.98
TX14384,2026-08-28,S002,P010,2,19.99,39.98
TX14385,2026-08-28,S002,P011,1,24.99,24.99
TX14386,2026-08-28,S002,P012,3,59.99,179.97
TX14387,2026-08-28,S002,P013,1,22.99,22.99
TX14388,2026-08-28,S002,P013,1,22.99,22.99
TX14389,2026-08-28,S002,P015,1,11.99,11.99
TX14390,2026-08-28,S003,P001,2,29.99,59.98
TX14391,2026-08-28,S003,P003,3,39.99,119.97
TX14392,2026-08-28,S003,P003,2,39.99,79.98
TX14393,2026-08-28,S003,P003,1,39.99,39.99
TX14394,2026-08-28,S003,P003,2,39.99,79.98
TX14395,2026-08-28,S003,P003,1,39.99,39.99
TX14396,2026-08-28,S003,P006,1,34.99,34.99
TX14397,2026-08-28,S003,P006,1,34.99,34.99
TX14398,2026-08-28,S003,P008,1,12.99,12.99
TX14399,2026-08-28,S003,P008,2,12.99,25.98
TX14400,2026-08-28,S003,P009,1,14.99,14.99
TX14401,2026-08-28,S003,P009,1,14.99,14.99
TX14402,2026-08-28,S003,P009,2,14.99,29.98
TX14403,2026-08-28,S003,P010,2,19.99,39.98
TX14404,2026-08-28,S003,P010,1,19.99,19.99
TX14405,2026-08-28,S003,P011,1,24.99,24.99
TX14406,2026-08-28,S003,P012,1,59.99,59.99
TX14407,2026-08-28,S003,P013,1,22.99,22.99
TX14408,2026-08-28,S003,P013,1,22.99,22.99
TX14409,2026-08-28,S003,P014,1,32.99,32.99
TX14410,2026-08-28,S003,P015,2,11.99,23.98
TX14411,2026-08-28,S004,P001,1,29.99,29.99
TX14412,2026-08-28,S004,P001,1,29.99,29.99
TX14413,2026-08-28,S004,P003,1,39.99,39.99
TX14414,2026-08-28,S004,P006,1,34.99,34.99
TX14415,2026-08-28,S004,P007,1,9.99,9.99
TX14416,2026-08-28,S004,P007,3,9.99,29.97
TX14417,2026-08-28,S004,P007,1,9.99,9.99
TX14418,2026-08-28,S004,P008,1,12.99,12.99
TX14419,2026-08-28,S004,P009,1,14.99,14.99
TX14420,2026-08-28,S004,P009,1,14.99,14.99
TX14421,2026-08-28,S004,P010,2,19.99,39.98
TX14422,2026-08-28,S004,P011,1,24.99,24.99
TX14423,2026-08-28,S004,P013,2,22.99,45.98
TX14424,2026-08-29,S001,P001,3,29.99,89.97
TX14425,2026-08-29,S001,P001,2,29.99,59.98
TX14426,2026-08-29,S001,P002,1,89.99,89.99
TX14427,2026-08-29,S001,P003,3,39.99,119.97
TX14428,2026-08-29,S001,P003,1,39.99,39.99
TX14429,2026-08-29,S001,P003,2,39.99,79.98
TX14430,2026-08-29,S001,P003,2,39.99,79.98
TX14431,2026-08-29,S001,P003,2,39.99,79.98
TX14432,2026-08-29,S001,P003,1,39.99,39.99
TX14433,2026-08-29,S001,P003,1,39.99,39.99
TX14434,2026-08-29,S001,P003,3,39.99,119.97
TX14435,2026-08-29,S001,P004,2,149.99,299.98
TX14436,2026-08-29,S001,P005,2,49.99,99.98
TX14437,2026-08-29,S001,P007,2,9.99,19.98
TX14438,2026-08-29,S001,P007,3,9.99,29.97
TX14439,2026-08-29,S001,P007,2,9.99,19.98
TX14440,2026-08-29,S001,P007,1,9.99,9.99
TX14441,2026-08-29,S001,P007,3,9.99,29.97
TX14442,2026-08-29,S001,P007,1,9.99,9.99
TX14443,2026-08-29,S001,P008,3,12.99,38.97
TX14444,2026-08-29,S001,P008,2,12.99,25.98
TX14445,2026-08-29,S001,P009,2,14.99,29.98
TX14446,2026-08-29,S001,P009,1,14.99,14.99
TX14447,2026-08-29,S001,P009,3,14.99,44.97
TX14448,2026-08-29,S001,P010,3,19.99,59.97
TX14449,2026-08-29,S001,P011,1,24.99,24.99
TX14450,2026-08-29,S001,P011,2,24.99,49.98
TX14451,2026-08-29,S001,P012,1,59.99,59.99
TX14452,2026-08-29,S001,P013,3,22.99,68.97
TX14453,2026-08-29,S001,P013,2,22.99,45.98
TX14454,2026-08-29,S001,P015,2,11.99,23.98
TX14455,2026-08-29,S001,P015,1,11.99,11.99
TX14456,2026-08-29,S001,P015,1,11.99,11.99
TX14457,2026-08-29,S002,P001,3,29.99,89.97
TX14458,2026-08-29,S002,P001,1,29.99,29.99
TX14459,2026-08-29,S002,P001,1,29.99,29.99
TX14460,2026-08-29,S002,P002,1,89.99,89.99
TX14461,2026-08-29,S002,P003,2,39.99,79.98
TX14462,2026-08-29,S002,P003,3,39.99,119.97
TX14463,2026-08-29,S002,P003,1,39.99,39.99
TX14464,2026-08-29,S002,P003,1,39.99,39.99
TX14465,2026-08-29,S002,P003,2,39.99,79.98
TX14466,2026-08-29,S002,P004,1,149.99,149.99
TX14467,2026-08-29,S002,P006,2,34.99,69.98
TX14468,2026-08-29,S002,P007,1,9.99,9.99
TX14469,2026-08-29,S002,P007,3,9.99,29.97
TX14470,2026-08-29,S002,P007,3,9.99,29.97
TX14471,2026-08-29,S002,P007,1,9.99,9.99
TX14472,2026-08-29,S002,P008,2,12.99,25.98
TX14473,2026-08-29,S002,P008,1,12.99,12.99
TX14474,2026-08-29,S002,P008,2,12.99,25.98
TX14475,2026-08-29,S002,P009,3,14.99,44.97
TX14476,2026-08-29,S002,P009,1,14.99,14.99
TX14477,2026-08-29,S002,P009,1,14.99,14.99
TX14478,2026-08-29,S002,P009,2,14.99,29.98
TX14479,2026-08-29,S002,P009,1,14.99,14.99
TX14480,2026-08-29,S002,P010,1,19.99,19.99
TX14481,2026-08-29,S002,P010,3,19.99,59.97
TX14482,2026-08-29,S002,P013,1,22.99,22.99
TX14483,2026-08-29,S002,P014,1,32.99,32.99
TX14484,2026-08-29,S002,P015,2,11.99,23.98
TX14485,2026-08-29,S003,P001,3,29.99,89.97
TX14486,2026-08-29,S003,P003,3,39.99,119.97
TX14487,2026-08-29,S003,P003,2,39.99,79.98
TX14488,2026-08-29,S003,P003,2,39.99,79.98
TX14489,2026-08-29,S003,P004,1,149.99,149.99
TX14490,2026-08-29,S003,P006,1,34.99,34.99
TX14491,2026-08-29,S003,P007,1,9.99,9.99
TX14492,2026-08-29,S003,P007,1,9.99,9.99
TX14493,2026-08-29,S003,P007,1,9.99,9.99
TX14494,2026-08-29,S003,P009,1,14.99,14.99
TX14495,2026-08-29,S003,P009,2,14.99,29.98
TX14496,2026-08-29,S003,P009,2,14.99,29.98
TX14497,2026-08-29,S003,P010,1,19.99,19.99
TX14498,2026-08-29,S003,P011,3,24.99,74.97
TX14499,2026-08-29,S003,P011,1,24.99,24.99
TX14500,2026-08-29,S003,P012,1,59.99,59.99
TX14501,2026-08-29,S003,P013,2,22.99,45.98
TX14502,2026-08-29,S003,P013,2,22.99,45.98
TX14503,2026-08-29,S003,P013,3,22.99,68.97
TX14504,2026-08-29,S003,P013,1,22.99,22.99
TX14505,2026-08-29,S003,P015,1,11.99,11.99
TX14506,2026-08-29,S004,P001,2,29.99,59.98
TX14507,2026-08-29,S004,P002,2,89.99,179.98
TX14508,2026-08-29,S004,P003,2,39.99,79.98
TX14509,2026-08-29,S004,P003,2,39.99,79.98
TX14510,2026-08-29,S004,P003,1,39.99,39.99
TX14511,2026-08-29,S004,P004,2,149.99,299.98
TX14512,2026-08-29,S004,P007,1,9.99,9.99
TX14513,2026-08-29,S004,P008,1,12.99,12.99
TX14514,2026-08-29,S004,P009,3,14.99,44.97
TX14515,2026-08-29,S004,P011,1,24.99,24.99
TX14516,2026-08-29,S004,P013,1,22.99,22.99
TX14517,2026-08-30,S001,P001,1,29.99,29.99
TX14518,2026-08-30,S001,P001,1,29.99,29.99
TX14519,2026-08-30,S001,P001,2,29.99,59.98
TX14520,2026-08-30,S001,P001,1,29.99,29.99
TX14521,2026-08-30,S001,P003,1,39.99,39.99
TX14522,2026-08-30,S001,P003,2,39.99,79.98
TX14523,2026-08-30,S001,P003,1,39.99,39.99
TX14524,2026-08-30,S001,P005,1,49.99,49.99
TX14525,2026-08-30,S001,P006,2,34.99,69.98
TX14526,2026-08-30,S001,P006,1,34.99,34.99
TX14527,2026-08-30,S001,P006,1,34.99,34.99
TX14528,2026-08-30,S001,P006,1,34.99,34.99
TX14529,2026-08-30,S001,P007,1,9.99,9.99
TX14530,2026-08-30,S001,P007,2,9.99,19.98
TX14531,2026-08-30,S001,P007,1,9.99,9.99
TX14532,2026-08-30,S001,P007,3,9.99,29.97
TX14533,2026-08-30,S001,P007,1,9.99,9.99
TX14534,2026-08-30,S001,P007,2,9.99,19.98
TX14535,2026-08-30,S001,P008,1,12.99,12.99
TX14536,2026-08-30,S001,P008,2,12.99,25.98
TX14537,2026-08-30,S001,P008,3,12.99,38.97
TX14538,2026-08-30,S001,P009,3,14.99,44.97
TX14539,2026-08-30,S001,P009,2,14.99,29.98
TX14540,2026-08-30,S001,P009,3,14.99,44.97
TX14541,2026-08-30,S001,P010,1,19.99,19.99
TX14542,2026-08-30,S001,P010,2,19.99,39.98
TX14543,2026-08-30,S001,P011,3,24.99,74.97
TX14544,2026-08-30,S001,P011,1,24.99,24.99
TX14545,2026-08-30,S001,P011,2,24.99,49.98
TX14546,2026-08-30,S001,P012,1,59.99,59.99
TX14547,2026-08-30,S001,P013,1,22.99,22.99
TX14548,2026-08-30,S001,P013,1,22.99,22.99
TX14549,2026-08-30,S001,P013,1,22.99,22.99
TX14550,2026-08-30,S001,P013,2,22.99,45.98
TX14551,2026-08-30,S001,P013,1,22.99,22.99
TX14552,2026-08-30,S001,P014,1,32.99,32.99
TX14553,2026-08-30,S001,P015,2,11.99,23.98
TX14554,2026-08-30,S001,P015,1,11.99,11.99
TX14555,2026-08-30,S002,P001,1,29.99,29.99
TX14556,2026-08-30,S002,P002,1,89.99,89.99
TX14557,2026-08-30,S002,P003,3,39.99,119.97
TX14558,2026-08-30,S002,P003,3,39.99,119.97
TX14559,2026-08-30,S002,P003,2,39.99,79.98
TX14560,2026-08-30,S002,P003,3,39.99,119.97
TX14561,2026-08-30,S002,P003,2,39.99,79.98
TX14562,2026-08-30,S002,P003,2,39.99,79.98
TX14563,2026-08-30,S002,P003,1,39.99,39.99
TX14564,2026-08-30,S002,P004,1,149.99,149.99
TX14565,2026-08-30,S002,P006,1,34.99,34.99
TX14566,2026-08-30,S002,P006,1,34.99,34.99
TX14567,2026-08-30,S002,P007,3,9.99,29.97
TX14568,2026-08-30,S002,P007,3,9.99,29.97
TX14569,2026-08-30,S002,P007,2,9.99,19.98
TX14570,2026-08-30,S002,P008,1,12.99,12.99
TX14571,2026-08-30,S002,P008,1,12.99,12.99
TX14572,2026-08-30,S002,P009,2,14.99,29.98
TX14573,2026-08-30,S002,P009,1,14.99,14.99
TX14574,2026-08-30,S002,P009,2,14.99,29.98
TX14575,2026-08-30,S002,P009,1,14.99,14.99
TX14576,2026-08-30,S002,P009,2,14.99,29.98
TX14577,2026-08-30,S002,P009,2,14.99,29.98
TX14578,2026-08-30,S002,P010,2,19.99,39.98
TX14579,2026-08-30,S002,P011,2,24.99,49.98
TX14580,2026-08-30,S002,P013,2,22.99,45.98
TX14581,2026-08-30,S002,P013,1,22.99,22.99
TX14582,2026-08-30,S002,P013,1,22.99,22.99
TX14583,2026-08-30,S002,P013,1,22.99,22.99
TX14584,2026-08-30,S002,P014,1,32.99,32.99
TX14585,2026-08-30,S002,P015,1,11.99,11.99
TX14586,2026-08-30,S003,P001,3,29.99,89.97
TX14587,2026-08-30,S003,P003,2,39.99,79.98
TX14588,2026-08-30,S003,P003,1,39.99,39.99
TX14589,2026-08-30,S003,P003,2,39.99,79.98
TX14590,2026-08-30,S003,P003,1,39.99,39.99
TX14591,2026-08-30,S003,P003,2,39.99,79.98
TX14592,2026-08-30,S003,P003,2,39.99,79.98
TX14593,2026-08-30,S003,P004,2,149.99,299.98
TX14594,2026-08-30,S003,P004,2,149.99,299.98
TX14595,2026-08-30,S003,P005,1,49.99,49.99
TX14596,2026-08-30,S003,P006,1,34.99,34.99
TX14597,2026-08-30,S003,P007,1,9.99,9.99
TX14598,2026-08-30,S003,P007,3,9.99,29.97
TX14599,2026-08-30,S003,P007,1,9.99,9.99
TX14600,2026-08-30,S003,P009,2,14.99,29.98
TX14601,2026-08-30,S003,P009,1,14.99,14.99
TX14602,2026-08-30,S003,P009,1,14.99,14.99
TX14603,2026-08-30,S003,P010,2,19.99,39.98
TX14604,2026-08-30,S003,P011,1,24.99,24.99
TX14605,2026-08-30,S003,P013,1,22.99,22.99
TX14606,2026-08-30,S003,P015,2,11.99,23.98
